identifier,Model Specific Name,Model Specific Description,CRM Path,used by
digital object_103_subject_reference,Subject Reference,"This field is used to record the subject of representation of the documented instance of the digital object. It is meant to capture general subject areas, not particular individual items represented.",--> P129 --> E55[103_1],Swiss Art Research Infrastructure
